# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Mon Sep  5 21:24:40 CEST 2016
# isochrones PARSEC release v1.2S + COLIBRI release PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Rosenfield et al. (2016, arXiv:1603.05283)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00087	Y = 0.24981	[M/H] = -1.249	eta_R = 0.200	Age = 	1.1780e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	slope	int_IMF	stage
	0.000875	10.0711	0.8205827475	0.8175	1.4727	3.7122	2.6784	1.088	2.092	2.048	1.342	0.878	0.455	-0.122	-0.592	-0.660	0.4787	0.0000	0.6	1	-11.549	0.000	3.0805566311	3
	0.000875	10.0711	0.8207450509	0.8175	1.5178	3.7103	2.6259	0.975	1.999	1.948	1.235	0.767	0.341	-0.242	-0.717	-0.786	0.4787	0.0000	0.7	1	-11.549	0.000	3.0806231499	3
	0.000875	10.0711	0.8208956718	0.8175	1.5634	3.7084	2.5728	0.861	1.907	1.847	1.127	0.656	0.226	-0.363	-0.844	-0.913	0.4787	0.0000	0.8	1	-11.550	0.000	3.0806851387	3
	0.000875	10.0711	0.8210295439	0.8174	1.6075	3.7066	2.5213	0.751	1.819	1.750	1.023	0.548	0.115	-0.480	-0.967	-1.037	0.4787	0.0000	0.8	1	-11.550	0.000	3.0807402134	3
	0.000875	10.0711	0.8211528659	0.8174	1.6515	3.7046	2.4695	0.641	1.735	1.654	0.919	0.440	0.003	-0.598	-1.089	-1.160	0.4787	0.0000	0.9	1	-11.551	0.000	3.0807907581	3
	0.000875	10.0711	0.8212671280	0.8172	1.6958	3.7027	2.4175	0.531	1.652	1.558	0.813	0.330	-0.110	-0.716	-1.213	-1.284	0.4787	0.0000	1.0	1	-11.552	0.000	3.0808377266	3
	0.000875	10.0711	0.8213704228	0.8171	1.7391	3.7007	2.3659	0.422	1.573	1.466	0.711	0.224	-0.220	-0.833	-1.334	-1.406	0.4787	0.0000	1.1	1	-11.553	0.000	3.0808801651	3
	0.000875	10.0711	0.8214630485	0.8170	1.7810	3.6987	2.3160	0.317	1.498	1.377	0.613	0.121	-0.327	-0.946	-1.452	-1.525	0.4787	0.0000	1.2	1	-11.554	0.000	3.0809180737	3
	0.000875	10.0711	0.8215495348	0.8168	1.8229	3.6967	2.2659	0.213	1.424	1.289	0.515	0.019	-0.433	-1.058	-1.570	-1.643	0.4787	0.0000	1.3	1	-11.555	0.000	3.0809535980	3
	0.000875	10.0711	0.8216295838	0.8166	1.8642	3.6946	2.2163	0.110	1.352	1.203	0.419	-0.082	-0.537	-1.169	-1.687	-1.761	0.4787	0.0000	1.4	1	-11.556	0.000	3.0809864998	3
	0.000875	10.0711	0.8217050433	0.8163	1.9047	3.6926	2.1677	0.008	1.282	1.119	0.324	-0.181	-0.640	-1.278	-1.801	-1.876	0.4787	0.0000	1.6	1	-11.558	0.000	3.0810172558	3
	0.000875	10.0711	0.8217743039	0.8160	1.9408	3.6908	2.1239	-0.082	1.220	1.045	0.240	-0.269	-0.732	-1.376	-1.904	-1.979	0.4787	0.0000	1.7	1	-11.560	0.000	3.0810456276	3
	0.000875	10.0711	0.8218795061	0.8155	1.9786	3.6890	2.0788	-0.177	1.154	0.967	0.153	-0.361	-0.827	-1.477	-2.010	-2.086	0.4787	0.0000	1.8	1	-11.562	0.000	3.0810887814	3
	0.000875	10.0711	0.8219501972	0.8152	1.9557	3.6906	2.1081	-0.119	1.186	1.009	0.203	-0.306	-0.769	-1.414	-1.942	-2.017	0.4787	0.0000	1.7	1	-11.563	0.000	3.0811178684	3
	0.000875	10.0711	0.8219885230	0.8150	1.9835	3.6892	2.0745	-0.189	1.140	0.953	0.139	-0.373	-0.839	-1.488	-2.021	-2.096	0.4787	0.0000	1.8	1	-11.564	0.000	3.0811336040	3
	0.000875	10.0711	0.8220466971	0.8147	2.0271	3.6868	2.0213	-0.298	1.070	0.866	0.040	-0.478	-0.948	-1.606	-2.146	-2.222	0.4787	0.0000	2.0	1	-11.566	0.000	3.0811574459	3
	0.000875	10.0711	0.8221008182	0.8143	2.0700	3.6845	1.9687	-0.405	1.005	0.782	-0.057	-0.581	-1.056	-1.722	-2.270	-2.347	0.4787	0.0000	2.2	1	-11.569	0.000	3.0811796188	3
	0.000875	10.0711	0.8221507668	0.8139	2.1123	3.6821	1.9168	-0.511	0.944	0.700	-0.153	-0.682	-1.162	-1.837	-2.393	-2.471	0.4787	0.0000	2.4	1	-11.571	0.000	3.0811998844	3
	0.000875	10.0711	0.8221946359	0.8135	2.1525	3.6798	1.8671	-0.611	0.889	0.624	-0.243	-0.779	-1.263	-1.946	-2.510	-2.588	0.4787	0.0000	2.6	1	-11.574	0.000	3.0812180042	3
	0.000875	10.0711	0.8222373724	0.8130	2.1945	3.6774	1.8151	-0.716	0.834	0.545	-0.337	-0.879	-1.368	-2.061	-2.632	-2.711	0.4787	0.0000	2.9	1	-11.578	0.000	3.0812354088	3
	0.000875	10.0711	0.8222749829	0.8125	2.2344	3.6750	1.7653	-0.816	0.785	0.472	-0.425	-0.974	-1.468	-2.169	-2.748	-2.828	0.4787	0.0000	3.1	1	-11.582	0.000	3.0812509060	3
	0.000875	10.0711	0.8223114610	0.8119	2.2761	3.6725	1.7133	-0.920	0.732	0.396	-0.517	-1.073	-1.572	-2.282	-2.869	-2.949	0.4787	0.0000	3.4	1	-11.586	0.000	3.0812656879	3
	0.000875	10.0711	0.8223438263	0.8113	2.3162	3.6700	1.6629	-1.020	0.684	0.324	-0.605	-1.168	-1.673	-2.392	-2.987	-3.067	0.4787	0.0000	3.7	1	-11.591	0.000	3.0812790394	3
