#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.000390	10.0792	0.09000000	0.0900	-3.1874	3.4783	5.4449	12.739	20.096	17.331	15.329	13.631	12.055	10.775	10.496	10.402	1.46765435	1
	0.000390	10.0792	0.09133258	0.0913	-3.1437	3.4846	5.4328	12.629	19.678	17.054	15.066	13.450	11.944	10.688	10.379	10.279	1.48195195	1
	0.000390	10.0792	0.10000000	0.1000	-2.8741	3.5235	5.3580	11.955	17.360	15.468	13.663	12.399	11.269	10.147	9.698	9.559	1.57040203	1
	0.000390	10.0792	0.12000000	0.1200	-2.5860	3.5545	5.2733	11.235	15.581	14.127	12.550	11.450	10.546	9.529	9.014	8.852	1.74782515	1
	0.000390	10.0792	0.14000000	0.1400	-2.4037	3.5697	5.2185	10.779	14.667	13.400	11.935	10.906	10.090	9.123	8.586	8.413	1.89584959	1
	0.000390	10.0792	0.16000000	0.1600	-2.2609	3.5797	5.1738	10.422	14.040	12.879	11.485	10.502	9.732	8.796	8.249	8.070	2.02115250	1
	0.000390	10.0792	0.20000000	0.2000	-2.0395	3.5927	5.1012	9.869	13.150	12.126	10.820	9.899	9.178	8.283	7.726	7.541	2.22178221	1
	0.000390	10.0792	0.22680552	0.2268	-1.9250	3.5989	5.0663	9.583	12.716	11.750	10.483	9.592	8.891	8.014	7.455	7.269	2.32876801	1
	0.000390	10.0792	0.25000000	0.2500	-1.8364	3.6037	5.0392	9.361	12.385	11.461	10.224	9.354	8.669	7.806	7.245	7.061	2.40809011	1
	0.000390	10.0792	0.30000001	0.3000	-1.6814	3.6124	4.9982	8.973	11.810	10.957	9.772	8.939	8.279	7.443	6.880	6.701	2.54750419	1
	0.000390	10.0792	0.32089525	0.3209	-1.6264	3.6157	4.9857	8.836	11.606	10.778	9.611	8.792	8.141	7.314	6.752	6.575	2.59587026	1
	0.000390	10.0792	0.34999999	0.3500	-1.5555	3.6200	4.9695	8.659	11.342	10.546	9.402	8.602	7.963	7.148	6.586	6.413	2.65552020	1
	0.000390	10.0792	0.38847190	0.3884	-1.4470	3.6284	4.9400	8.387	10.907	10.173	9.073	8.308	7.691	6.900	6.338	6.175	2.72313452	1
	0.000390	10.0792	0.40000001	0.4000	-1.4164	3.6308	4.9316	8.311	10.785	10.068	8.980	8.225	7.615	6.830	6.269	6.108	2.74133730	1
	0.000390	10.0792	0.44999999	0.4500	-1.2465	3.6487	4.8846	7.886	10.029	9.441	8.441	7.754	7.190	6.454	5.906	5.766	2.81098008	1
	0.000390	10.0792	0.50000000	0.4999	-1.0558	3.6728	4.8360	7.410	9.112	8.717	7.826	7.226	6.719	6.051	5.539	5.422	2.86847806	1
	0.000390	10.0792	0.55000001	0.5499	-0.8434	3.6967	4.7604	6.878	8.173	7.981	7.186	6.660	6.200	5.603	5.141	5.043	2.91663504	1
	0.000390	10.0792	0.60000002	0.5998	-0.6336	3.7239	4.6972	6.354	7.271	7.270	6.578	6.119	5.705	5.185	4.780	4.699	2.95739889	1
	0.000390	10.0792	0.60250014	0.6023	-0.6227	3.7254	4.6943	6.327	7.225	7.234	6.547	6.091	5.680	5.164	4.762	4.682	2.95927429	1
	0.000390	10.0792	0.61459535	0.6144	-0.5695	3.7329	4.6794	6.194	7.006	7.057	6.398	5.958	5.559	5.062	4.673	4.599	2.96815038	1
	0.000390	10.0792	0.62538135	0.6252	-0.5219	3.7394	4.6655	6.075	6.817	6.902	6.267	5.839	5.451	4.971	4.593	4.523	2.97580051	1
	0.000390	10.0792	0.63540310	0.6352	-0.4772	3.7454	4.6517	5.963	6.648	6.760	6.146	5.730	5.351	4.885	4.518	4.451	2.98269415	1
	0.000390	10.0792	0.64513475	0.6449	-0.4336	3.7511	4.6375	5.854	6.485	6.622	6.029	5.623	5.253	4.801	4.443	4.381	2.98919129	1
	0.000390	10.0792	0.64999998	0.6498	-0.4116	3.7539	4.6301	5.799	6.406	6.553	5.970	5.570	5.204	4.760	4.406	4.345	2.99236870	1
	0.000390	10.0792	0.65915918	0.6589	-0.3697	3.7589	4.6141	5.694	6.258	6.424	5.859	5.469	5.111	4.678	4.333	4.275	2.99822712	1
	0.000390	10.0792	0.66990334	0.6696	-0.3199	3.7646	4.5939	5.570	6.090	6.275	5.728	5.349	5.000	4.580	4.244	4.190	3.00490117	1
	0.000390	10.0792	0.68048507	0.6802	-0.2697	3.7700	4.5724	5.444	5.924	6.126	5.598	5.228	4.887	4.480	4.152	4.101	3.01127458	1
	0.000390	10.0792	0.68983614	0.6895	-0.2240	3.7748	4.5516	5.330	5.779	5.993	5.481	5.120	4.787	4.389	4.068	4.022	3.01674891	1
	0.000390	10.0792	0.69888514	0.6985	-0.1785	3.7793	4.5298	5.216	5.637	5.861	5.364	5.012	4.686	4.299	3.984	3.941	3.02191091	1
